"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051017","actin filament bundle assembly","16/768","169/18860",0.0946745562130177,2.32495069033531,3.56470380803324,0.00150922099934544,0.0310627736089774,0.026489584561479,"SORBS1/SYNPO2/MYOC/WNT4/PIK3R1/ARHGAP6/MYL9/RAPGEF3/LPAR1/RHPN1/LIMD2/DLC1/STMN1/ARHGEF15/TPM1/FAM107A",16
"GO:0048704","embryonic skeletal system morphogenesis","11/768","94/18860",0.117021276595745,2.87372562056738,3.75215453458933,0.00151296533678513,0.0310627736089774,0.026489584561479,"SOX11/HOXC11/COL11A1/HYAL1/PDGFRA/OSR2/SIX2/PAX5/HOXC9/CHST11/GLI3",11
"GO:0010927","cellular component assembly involved in morphogenesis","14/768","138/18860",0.101449275362319,2.49131944444444,3.62268651000912,0.00151635891111543,0.0310627736089774,0.026489584561479,"FLNC/LMOD1/PGM5/RFX2/LDB3/MYL9/PDGFRA/TNNT1/ANK2/PLLP/KNL1/PLN/NKX2-5/TPM1",14
"GO:0032989","cellular anatomical entity morphogenesis","14/768","138/18860",0.101449275362319,2.49131944444444,3.62268651000912,0.00151635891111543,0.0310627736089774,0.026489584561479,"FLNC/LMOD1/PGM5/RFX2/LDB3/MYL9/PDGFRA/TNNT1/ANK2/PLLP/KNL1/PLN/NKX2-5/TPM1",14
"GO:0035270","endocrine system development","14/768","138/18860",0.101449275362319,2.49131944444444,3.62268651000912,0.00151635891111543,0.0310627736089774,0.026489584561479,"MNX1/ONECUT2/WNT4/ALDH1A2/FGF10/PITX1/PAX6/PDGFRA/NKX2-2/CDH2/CITED2/DKK3/SOX4/NKX2-5",14
"GO:0110020","regulation of actomyosin structure organization","12/768","109/18860",0.110091743119266,2.70355504587156,3.67497047266869,0.00160601478904717,0.0325338081092309,0.0277440473238144,"MYOC/WNT4/PIK3R1/ARHGAP6/RAPGEF3/LPAR1/ECT2/RHPN1/DLC1/STMN1/ARHGEF15/TPM1",12
"GO:0001953","negative regulation of cell-matrix adhesion","7/768","43/18860",0.162790697674419,3.99769864341085,4.054559308127,0.00161846795889904,0.0325338081092309,0.0277440473238144,"MYOC/CDKN2A/PIK3R1/ARHGAP6/ACVRL1/DLC1/FAM107A",7
"GO:0007143","female meiotic nuclear division","7/768","43/18860",0.162790697674419,3.99769864341085,4.054559308127,0.00161846795889904,0.0325338081092309,0.0277440473238144,"PLK1/AURKA/TOP2A/BRME1/NCAPH/CCNB2/TRIP13",7
"GO:0072202","cell differentiation involved in metanephros development","5/768","22/18860",0.227272727272727,5.58120265151515,4.42965699299715,0.00163286106273892,0.0325338081092309,0.0277440473238144,"WNT4/CD34/SIX2/STAT1/YAP1",5
"GO:0003298","physiological muscle hypertrophy","6/768","32/18860",0.1875,4.6044921875,4.20449299871543,0.00163547602044742,0.0325338081092309,0.0277440473238144,"IGF1/ADRA1A/MEIS1/PRKG1/AKAP6/COL14A1",6
"GO:0003301","physiological cardiac muscle hypertrophy","6/768","32/18860",0.1875,4.6044921875,4.20449299871543,0.00163547602044742,0.0325338081092309,0.0277440473238144,"IGF1/ADRA1A/MEIS1/PRKG1/AKAP6/COL14A1",6
"GO:0061049","cell growth involved in cardiac muscle cell development","6/768","32/18860",0.1875,4.6044921875,4.20449299871543,0.00163547602044742,0.0325338081092309,0.0277440473238144,"IGF1/ADRA1A/MEIS1/PRKG1/AKAP6/COL14A1",6
"GO:0055017","cardiac muscle tissue growth","11/768","95/18860",0.115789473684211,2.84347587719298,3.71126211252603,0.00164959632093555,0.0326796571563117,0.0278684238754544,"CCNB1/IGF1/ADRA1A/MEIS1/PRKG1/AKAP6/TBX5/COL14A1/NKX2-5/ERBB4/YAP1",11
"GO:0007369","gastrulation","18/768","203/18860",0.0886699507389163,2.17749384236453,3.47522084545537,0.00166864873386774,0.0329216188722922,0.0280747629943235,"ITGA8/ITGA7/COL11A1/SOX7/WLS/INHBA/COL7A1/PLPP3/ATOH8/ETS2/LBX2/COL8A1/SIX2/EPHA2/KLF4/DKK1/DUSP1/MMP9",18
"GO:0022408","negative regulation of cell-cell adhesion","19/768","220/18860",0.0863636363636364,2.12085700757576,3.44536508654285,0.00170941955536763,0.0335883499573053,0.0286433351919818,"EPCAM/CDKN2A/IL4I1/ILDR2/IL20RB/CXCL12/DLG5/PRKG1/CD37/HAVCR2/KLF4/PTPN6/LAG3/LAPTM5/PLA2G2D/GLI3/SPN/CSK/FOXJ1",19
"GO:0072330","monocarboxylic acid biosynthetic process","20/768","237/18860",0.0843881856540084,2.0723452883263,3.42279311736167,0.00172878226601778,0.0338307228805269,0.0288500249784739,"PER2/ALDH1A2/SDS/MTHFD2/GSTM2/ACSBG1/ELOVL3/CTHRC1/ABCD1/SHMT2/PTGDS/GATM/ALOX12B/SCD/KMO/ACACB/PTGIS/TRIB3/MLXIPL/ACADVL",20
"GO:0034728","nucleosome organization","14/768","140/18860",0.1,2.45572916666667,3.5619541912645,0.00173933917843454,0.0338995093319186,0.0289086844061143,"H3C14/H1-5/H3C10/MCM2/H3C2/H2BC17/CHAF1B/H3C11/H2BC11/H3C12/ASF1B/H3C7/H2BC15/H3C13",14
"GO:0001570","vasculogenesis","10/768","82/18860",0.121951219512195,2.99479166666667,3.72972193607194,0.00178904587279593,0.0343119998743547,0.0292604463975649,"MYOCD/CD34/NTRK2/CITED2/TBX5/CAV1/EPHA2/TIPARP/NKX2-5/YAP1",10
"GO:0031424","keratinization","10/768","82/18860",0.121951219512195,2.99479166666667,3.72972193607194,0.00178904587279593,0.0343119998743547,0.0292604463975649,"CERS3/KRT77/KRT6B/PPL/KRT5/LORICRIN/KRT79/TGM1/KRT17/KRT4",10
"GO:0032102","negative regulation of response to external stimulus","32/768","452/18860",0.0707964601769911,1.73856932153392,3.27456661225674,0.00179086256721342,0.0343119998743547,0.0292604463975649,"SLIT2/WNT4/IGF1/SPP1/SPINK5/IL22RA1/GPR17/SEMA5A/IL33/MMRN1/MAPKBP1/IL20RB/PDGFRA/AURKB/PRKG1/ISG15/HAVCR2/TFPI/KLF4/PTGIS/PTPN6/OAS3/SERPINB2/PLAT/SIGLEC10/USP18/DUSP1/PARP1/PLAU/CXCL17/SPN/PROS1",32
"GO:0032465","regulation of cytokinesis","11/768","96/18860",0.114583333333333,2.81385633680556,3.67089905135884,0.00179614124809667,0.0343119998743547,0.0292604463975649,"BIRC5/PLK1/CDCA8/CDC6/SVIL/AURKB/AURKA/KIF14/ECT2/INCENP/PRC1",11
"GO:0045104","intermediate filament cytoskeleton organization","11/768","96/18860",0.114583333333333,2.81385633680556,3.67089905135884,0.00179614124809667,0.0343119998743547,0.0292604463975649,"DES/KRT77/KRT6B/PPL/KRT10/KRT5/KRT79/KRT13/NES/KRT17/KRT4",11
"GO:0048738","cardiac muscle tissue development","21/768","255/18860",0.0823529411764706,2.02236519607843,3.38655365177785,0.00181523685613119,0.0345397242111287,0.0294546442226405,"MYOCD/CCNB1/CACNA1G/IGF1/ALDH1A2/COL11A1/ADRA1A/MEIS1/HOPX/JPH2/PDGFRA/PRKG1/AKAP6/TBX5/COL14A1/DKK1/PLN/NKX2-5/ERBB4/TPM1/YAP1",21
"GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","7/768","44/18860",0.159090909090909,3.90684185606061,3.97723032242492,0.00185816833832871,0.0351262866486258,0.0299548505301731,"ATP1A2/GSTM2/JPH2/RYR3/AKAP6/ANK2/PLN",7
"GO:0048565","digestive tract development","14/768","141/18860",0.099290780141844,2.43831264775414,3.53197958231143,0.00186065706177806,0.0351262866486258,0.0299548505301731,"SOX11/MYOCD/TP63/CCNB1/EGFR/ALDH1A2/NKX3-2/FGF10/PDGFRA/NKX2-2/SIX2/CLMP/GLI3/YAP1",14
"GO:0061640","cytoskeleton-dependent cytokinesis","13/768","126/18860",0.103174603174603,2.53368882275132,3.55880275314084,0.00189335851784187,0.0356040152534796,0.0303622459686813,"BIRC5/PLK1/IQGAP3/CDCA8/AURKB/SNX33/ECT2/SPART/INCENP/CENPA/STMN1/ESPL1/KIF4A",13
"GO:0061572","actin filament bundle organization","16/768","173/18860",0.092485549132948,2.27119460500963,3.4606840437542,0.00192258011431724,0.0360128430751876,0.0307108844801853,"SORBS1/SYNPO2/MYOC/WNT4/PIK3R1/ARHGAP6/MYL9/RAPGEF3/LPAR1/RHPN1/LIMD2/DLC1/STMN1/ARHGEF15/TPM1/FAM107A",16
"GO:0045103","intermediate filament-based process","11/768","97/18860",0.11340206185567,2.78484750859107,3.63105222987249,0.00195312673758266,0.0361789061800313,0.030852499093023,"DES/KRT77/KRT6B/PPL/KRT10/KRT5/KRT79/KRT13/NES/KRT17/KRT4",11
"GO:1902806","regulation of cell cycle G1/S phase transition","18/768","206/18860",0.087378640776699,2.14578276699029,3.40679938923539,0.00196372880843523,0.0361789061800313,0.030852499093023,"FHL1/E2F1/TP63/RRM2/CDKN2A/EGFR/FGF10/STIL/CDC6/INHBA/KANK2/KIF14/EZH2/KLF4/PTPN6/CCNE1/FAM107A/MUC1",18
"GO:2000241","regulation of reproductive process","18/768","206/18860",0.087378640776699,2.14578276699029,3.40679938923539,0.00196372880843523,0.0361789061800313,0.030852499093023,"PKMYT1/CDC20/WNT4/IGF1/ESR1/DEFB1/INHBA/PTGDS/AURKA/CDC25A/ASPM/OVOL1/CITED2/PLAT/KNL1/DUSP1/TRIP13/TACR2",18
"GO:0061029","eyelid development in camera-type eye","4/768","14/18860",0.285714285714286,7.01636904761905,4.63965345521561,0.00196902231391113,0.0361789061800313,0.030852499093023,"SOX11/EGFR/INHBA/OSR2",4
"GO:1901993","regulation of meiotic cell cycle phase transition","4/768","14/18860",0.285714285714286,7.01636904761905,4.63965345521561,0.00196902231391113,0.0361789061800313,0.030852499093023,"PKMYT1/CDC25A/OVOL1/KNL1",4
"GO:0061982","meiosis I cell cycle process","14/768","142/18860",0.0985915492957746,2.42114143192488,3.50226014917428,0.00198891331385297,0.0364054322923506,0.031045675101167,"PLK1/PKMYT1/CDC20/AURKA/TOP2A/CDC25A/SUN1/BRME1/KNL1/CCNB2/CCNE1/TRIP13/P3H4/ESPL1",14
"GO:0006935","chemotaxis","33/768","474/18860",0.069620253164557,1.7096848628692,3.2240942999263,0.00200584156518751,0.0365128950983395,0.0311373167917093,"CXCL9/SLIT2/SEMA3G/FGF10/CXCL10/PIK3C2G/SLIT3/DEFB1/SEMA5A/PLD1/ADGRA2/CCL27/CXCL12/C5AR1/PDGFRA/CYRIB/SEMA6A/RAC3/LPAR1/EPHA2/FLRT2/ECSCR/SBDS/FER/DUSP1/CDH13/FOSL1/PARVA/VAV3/PLAU/CXCL17/SPN/IL16",33
"GO:0086012","membrane depolarization during cardiac muscle cell action potential","5/768","23/18860",0.217391304347826,5.33854166666667,4.28941901377256,0.00201728318460589,0.0365128950983395,0.0311373167917093,"ATP1A2/CACNA1G/ANK2/CACNB2/SCN4B",5
"GO:0032231","regulation of actin filament bundle assembly","12/768","112/18860",0.107142857142857,2.63113839285714,3.56713051484066,0.00202711751129026,0.0365128950983395,0.0311373167917093,"SYNPO2/MYOC/WNT4/PIK3R1/ARHGAP6/RAPGEF3/LPAR1/RHPN1/DLC1/STMN1/ARHGEF15/TPM1",12
"GO:0042303","molting cycle","13/768","127/18860",0.102362204724409,2.51373851706037,3.52651476359349,0.00203270791158184,0.0365128950983395,0.0311373167917093,"DSC1/TP63/EGFR/PER1/FGF10/SPINK5/IGFBP5/INHBA/FOXN1/LDB2/SOSTDC1/DKK1/KRT17",13
"GO:0042633","hair cycle","13/768","127/18860",0.102362204724409,2.51373851706037,3.52651476359349,0.00203270791158184,0.0365128950983395,0.0311373167917093,"DSC1/TP63/EGFR/PER1/FGF10/SPINK5/IGFBP5/INHBA/FOXN1/LDB2/SOSTDC1/DKK1/KRT17",13
"GO:0051445","regulation of meiotic cell cycle","9/768","70/18860",0.128571428571429,3.15736607142857,3.72568492937099,0.00206746249525676,0.0369991243574946,0.0315519613832963,"PKMYT1/CDC20/WNT4/CDC25A/ASPM/OVOL1/KNL1/DUSP1/TRIP13",9
"GO:0051492","regulation of stress fiber assembly","11/768","98/18860",0.112244897959184,2.75643069727891,3.59170898802511,0.00212109489587253,0.0376787853458685,0.0321315598908638,"MYOC/WNT4/PIK3R1/ARHGAP6/RAPGEF3/LPAR1/RHPN1/DLC1/STMN1/ARHGEF15/TPM1",11
"GO:0055006","cardiac cell development","11/768","98/18860",0.112244897959184,2.75643069727891,3.59170898802511,0.00212109489587253,0.0376787853458685,0.0321315598908638,"CCNB1/IGF1/ADRA1A/MEIS1/INHBA/PDGFRA/PRKG1/AKAP6/TBX5/COL14A1/NKX2-5",11
"GO:0042330","taxis","33/768","476/18860",0.069327731092437,1.70250131302521,3.19835938421653,0.00214501369565031,0.037963587981105,0.0323744327129884,"CXCL9/SLIT2/SEMA3G/FGF10/CXCL10/PIK3C2G/SLIT3/DEFB1/SEMA5A/PLD1/ADGRA2/CCL27/CXCL12/C5AR1/PDGFRA/CYRIB/SEMA6A/RAC3/LPAR1/EPHA2/FLRT2/ECSCR/SBDS/FER/DUSP1/CDH13/FOSL1/PARVA/VAV3/PLAU/CXCL17/SPN/IL16",33
"GO:0006631","fatty acid metabolic process","30/768","421/18860",0.0712589073634204,1.7499257719715,3.2061755309904,0.00222482485698878,0.0392318932657289,0.0334560128870494,"CYP4F12/PER2/CYP4B1/GSTM2/THEM5/ACSBG1/ELOVL3/CTHRC1/ABCD1/GLYATL2/DGAT2/PTGDS/GGT1/PM20D1/NUDT8/ALDH3A2/ALOX12B/IRS1/CAV1/ADH4/SCD/ACACB/PTGIS/AWAT1/CYP4F3/TRIB3/MLXIPL/AKR1C1/CES2/ACADVL",30
"GO:0031069","hair follicle morphogenesis","6/768","34/18860",0.176470588235294,4.33363970588235,4.00844327672631,0.00226531118359393,0.0396553019557134,0.0338170856115458,"DSC1/TP63/FGF10/IGFBP5/SOSTDC1/KRT17",6
"GO:0051497","negative regulation of stress fiber assembly","6/768","34/18860",0.176470588235294,4.33363970588235,4.00844327672631,0.00226531118359393,0.0396553019557134,0.0338170856115458,"MYOC/PIK3R1/ARHGAP6/RHPN1/DLC1/STMN1",6
"GO:0051781","positive regulation of cell division","11/768","99/18860",0.111111111111111,2.72858796296296,3.55285710615169,0.00230060312310463,0.0399203249826045,0.0340430908604635,"BIRC5/CDCA8/CDC6/SVIL/AURKB/GAREM1/KIF14/HDGF/ECT2/INCENP/OSM",11
"GO:0061337","cardiac conduction","11/768","99/18860",0.111111111111111,2.72858796296296,3.55285710615169,0.00230060312310463,0.0399203249826045,0.0340430908604635,"ATP1A2/CACNA1G/TBX5/CAV1/ANK2/CACNB2/SLC4A3/TRPC1/PLN/SCN4B/NKX2-5",11
"GO:0007411","axon guidance","20/768","243/18860",0.0823045267489712,2.02117626886145,3.30100096909743,0.00232026390783618,0.0399203249826045,0.0340430908604635,"CELSR3/TUBB3/HMCN2/ABLIM1/SLIT2/SEMA3G/EPHB6/ARHGEF25/PAX6/NTN3/SLIT3/SEMA5A/CXCL12/LAMA2/SEMA6A/RAC3/RELN/FLRT2/DPYSL5/GLI3",20
"GO:0030326","embryonic limb morphogenesis","13/768","129/18860",0.10077519379845,2.47476582687338,3.46285326849118,0.00233679343297598,0.0399203249826045,0.0340430908604635,"TP63/ALDH1A2/PITX1/HOXC11/ZBTB16/EN1/FBN2/OSR2/TBX5/DKK1/HOXC10/CHST11/GLI3",13
"GO:0035113","embryonic appendage morphogenesis","13/768","129/18860",0.10077519379845,2.47476582687338,3.46285326849118,0.00233679343297598,0.0399203249826045,0.0340430908604635,"TP63/ALDH1A2/PITX1/HOXC11/ZBTB16/EN1/FBN2/OSR2/TBX5/DKK1/HOXC10/CHST11/GLI3",13
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","25/768","331/18860",0.0755287009063444,1.85478033736153,3.23250481479354,0.00233825029474008,0.0399203249826045,0.0340430908604635,"SOX11/CIDEA/MYOCD/ITGA8/ONECUT2/FGF10/LTBP4/FBN2/INHBA/ATOH8/CITED2/CAV1/ADAMTSL2/PRDM16/SPART/SOSTDC1/DKK1/MAGI2/DKK3/BAMBI/NOMO1/VWC2/PARP1/ACVRL1/CHST11",25
"GO:0051279","regulation of release of sequestered calcium ion into cytosol","10/768","85/18860",0.117647058823529,2.8890931372549,3.59641260430272,0.00234687603441097,0.0399203249826045,0.0340430908604635,"CXCL9/ATP1A2/CXCL10/GSTM2/JPH2/AKAP6/ANK2/PTPN6/TRPC1/PLN",10
"GO:0003279","cardiac septum development","12/768","114/18860",0.105263157894737,2.58497807017544,3.4971803357636,0.00235508356773155,0.0399203249826045,0.0340430908604635,"SOX11/SLIT2/SLIT3/CITED2/TBX5/ANK2/PDE2A/SOX4/PARVA/DNAH11/FGFRL1/NKX2-5",12
"GO:0048144","fibroblast proliferation","12/768","114/18860",0.105263157894737,2.58497807017544,3.4971803357636,0.00235508356773155,0.0399203249826045,0.0340430908604635,"IFI30/E2F1/CCNB1/EGFR/IGF1/FGF10/ESR1/CDC6/PDGFRA/CAV1/CCNA2/FTH1",12
"GO:0060412","ventricular septum morphogenesis","7/768","46/18860",0.152173913043478,3.73697916666667,3.82918622910694,0.00241935719930319,0.0407230264246347,0.0347276153010027,"SOX11/SLIT2/SLIT3/CITED2/SOX4/FGFRL1/NKX2-5",7
"GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","7/768","46/18860",0.152173913043478,3.73697916666667,3.82918622910694,0.00241935719930319,0.0407230264246347,0.0347276153010027,"ATP1A2/GSTM2/JPH2/RYR3/AKAP6/ANK2/PLN",7
"GO:0097485","neuron projection guidance","20/768","244/18860",0.0819672131147541,2.01289275956284,3.28104242087357,0.00243377119265833,0.040816600179131,0.0348074127432294,"CELSR3/TUBB3/HMCN2/ABLIM1/SLIT2/SEMA3G/EPHB6/ARHGEF25/PAX6/NTN3/SLIT3/SEMA5A/CXCL12/LAMA2/SEMA6A/RAC3/RELN/FLRT2/DPYSL5/GLI3",20
"GO:0044706","multi-multicellular organism process","19/768","227/18860",0.0837004405286344,2.05545613069016,3.296160678864,0.00244187387860194,0.040816600179131,0.0348074127432294,"TEAD4/WNT4/SPP1/ESR1/PAPPA/IGFBP5/FBN2/PGR/PTGFR/IL11RA/CITED2/HAVCR2/DSG1/FOSB/PTGIS/TPPP3/MMP9/PARP1/STC2",19
"GO:0060070","canonical Wnt signaling pathway","25/768","333/18860",0.0750750750750751,1.84364051551552,3.20017438822932,0.00253346966605323,0.0422011175514888,0.0359880957844021,"DAAM2/EGFR/WNT4/IGFBP6/FGF10/IGFBP4/CTHRC1/SEMA5A/WLS/ADGRA2/DKK2/ASPM/CDH2/CAV1/KLF4/MCC/SOSTDC1/DKK1/DKK3/BAMBI/SOX4/NKX2-5/GLI3/YAP1/RBMS3",25
"GO:0090235","regulation of metaphase plate congression","4/768","15/18860",0.266666666666667,6.54861111111111,4.429232690186,0.00259921474383838,0.0431469647477171,0.0367946914735741,"BIRC5/CDCA8/AURKB/INCENP",4
"GO:0016042","lipid catabolic process","26/768","352/18860",0.0738636363636364,1.81389086174242,3.17580925033996,0.00262439523293255,0.043415253097379,0.0370234813110398,"CIDEA/CYP4F12/CLPSL1/SPP1/CLPS/ABCD1/PLD1/APOB/GLYATL2/PLPP3/GPLD1/CEL/NUDT8/IRS1/PLCD1/ACACB/PNPLA5/SPART/CYP4F3/SRD5A3/PNPLA1/PAFAH1B3/ABHD12B/PLA2G2D/PLPP1/ACADVL",26
"GO:0048566","embryonic digestive tract development","6/768","35/18860",0.171428571428571,4.20982142857143,3.91601234771396,0.00264133854989161,0.0434917408675273,0.0370887082376745,"SOX11/ALDH1A2/FGF10/PDGFRA/SIX2/GLI3",6
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","17/768","195/18860",0.0871794871794872,2.14089209401709,3.29947262842345,0.00264708767639915,0.0434917408675273,0.0370887082376745,"CXCL9/ADM2/ADGRL3/ADGRD1/ADCY4/CXCL10/ADRA1A/PTH1R/PTGFR/CXCL12/RAPGEF3/ADCY5/AKAP6/LPAR1/PDE2A/PLN/ARRDC3",17
"GO:0001952","regulation of cell-matrix adhesion","13/768","131/18860",0.099236641221374,2.43698314249364,3.40037392410709,0.00267724917561734,0.0438376786783057,0.0373837156638297,"MYOC/CDKN2A/ONECUT2/WNT4/PIK3R1/ARHGAP6/PLPP3/CEACAM6/CDH13/ACVRL1/DLC1/PLAU/FAM107A",13
"GO:0021517","ventral spinal cord development","7/768","47/18860",0.148936170212766,3.65746897163121,3.75824211011428,0.00274473745399444,0.0447903935712856,0.0381961679592447,"MNX1/LONRF2/PAX6/NKX2-2/RELN/HOXC10/GLI3",7
"GO:0072331","signal transduction by p53 class mediator","17/768","196/18860",0.086734693877551,2.12996917517007,3.27633966688828,0.0027918980348909,0.0454060714188,0.0387212031866093,"E2F1/GTSE1/TP63/CDKN2A/FOXM1/AURKB/AURKA/PLA2R1/CHEK2/E2F2/USP2/BOP1/PPP1R15A/BDKRB2/SOX4/MLXIPL/MUC1",17
"GO:0010810","regulation of cell-substrate adhesion","19/768","230/18860",0.0826086956521739,2.02864583333333,3.23385104976719,0.00282813630007226,0.0458405661567268,0.0390917298255602,"MYOC/CDKN2A/ONECUT2/WNT4/LIMS2/PIK3R1/ARHGAP6/PLPP3/COL8A1/RAC3/EGFLAM/CEACAM6/VWC2/CDH13/ACVRL1/DLC1/PLAU/CSPG5/FAM107A",19
"GO:0051928","positive regulation of calcium ion transport","11/768","102/18860",0.107843137254902,2.64833537581699,3.43913362396095,0.00291416664492389,0.0470765041230323,0.0401457079307778,"CXCL9/CXCL10/MYLK/CXCL12/JPH2/AKAP6/CAV1/ANK2/CACNB2/TRPC1/TRPC6",11
"GO:0060444","branching involved in mammary gland duct morphogenesis","5/768","25/18860",0.2,4.91145833333333,4.03201882492564,0.00297788739281256,0.047944982973243,0.0408863257594401,"WNT4/AREG/ESR1/PGR/EPHA2",5
"GO:0060420","regulation of heart growth","9/768","74/18860",0.121621621621622,2.98669763513514,3.52798822057234,0.00304305089436288,0.0487558950547758,0.0415778520354286,"CCNB1/IGF1/AKAP6/TBX5/COL14A1/ACACB/NKX2-5/ERBB4/YAP1",9
"GO:0030111","regulation of Wnt signaling pathway","26/768","356/18860",0.0730337078651685,1.79351006554307,3.11416256590489,0.00305606721963233,0.0487558950547758,0.0415778520354286,"TMEM132A/DAAM2/EGFR/IGFBP6/FGF10/IGFBP4/CTHRC1/SEMA5A/WLS/ADGRA2/PLPP3/DKK2/LBX2/ASPM/CDH2/CAV1/MCC/SOSTDC1/DKK1/DKK3/BAMBI/SOX4/NKX2-5/GLI3/YAP1/RBMS3",26
"GO:0001893","maternal placenta development","6/768","36/18860",0.166666666666667,4.09288194444444,3.8269720226735,0.00306227946376539,0.0487558950547758,0.0415778520354286,"SPP1/CITED2/PTGIS/TPPP3/PARP1/STC2",6
"GO:0016055","Wnt signaling pathway","33/768","487/18860",0.0677618069815195,1.66404645790554,3.05893013741568,0.00306876530984567,0.0487558950547758,0.0415778520354286,"CELSR3/TMEM132A/DAAM2/MYOC/EGFR/WNT4/IGFBP6/FGF10/IGFBP4/CTHRC1/SEMA5A/WLS/ADGRA2/PLPP3/DKK2/LBX2/ASPM/CDH2/RAC3/CAV1/KLF4/MCC/SOSTDC1/DKK1/CCNE1/MAGI2/DKK3/BAMBI/SOX4/NKX2-5/GLI3/YAP1/RBMS3",33
"GO:0014074","response to purine-containing compound","14/768","149/18860",0.0939597315436242,2.30739653243848,3.30102348660327,0.00310711827088993,0.0492028531449478,0.0419590071207435,"PER1/AREG/GSTM2/IGFBP5/VGF/RYR3/RAPGEF3/AKAP6/DUOX1/FOSB/PDE2A/STAT1/GPD1/DUSP1",14
