"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
58.0780703873367,-6.11287566722677,0.908081314773097,-6.73163908097173,1.67762364145517e-11,1.81653087896766e-08,"MYOCD"
39.0881039419216,-3.36811775050957,0.50275910053949,-6.69926759534613,2.09466710437234e-11,2.16010051487083e-08,"TP53AIP1"
198.087012229912,-3.1117303437999,0.467225791330647,-6.66001406929563,2.73801373261513e-11,2.6952011542506e-08,"CA12"
52.4342461153364,-4.01755210738451,0.604850488028176,-6.64222346993851,3.08986007286111e-11,2.90930477121218e-08,"CYP4F12"
63.3807128856503,-3.30553610165568,0.501024744476454,-6.59755059624809,4.18006059122998e-11,3.77180800681986e-08,"MAOA"
135.030491800419,3.31030667645661,0.506514338174633,6.53546489599137,6.34122548203588e-11,5.49302316155876e-08,"EPCAM"
34.1221253166959,3.30185379768607,0.507569327896277,6.50522719993989,7.75760426562171e-11,5.85788594018225e-08,"BIRC5"
174.05944902251,-2.66328039444384,0.408966501615279,-6.51222137736169,7.40474790916946e-11,5.85788594018225e-08,"C14orf132"
389.270907360737,-4.4622597825836,0.685725770052531,-6.50735319782683,7.64864352231955e-11,5.85788594018225e-08,"DMKN"
27.1577829402915,7.66458575812025,1.17852263361714,6.50355414439176,7.84441689440733e-11,5.85788594018225e-08,"MNX1"
165.666042787336,2.60104179355854,0.400832782411117,6.48909447454017,8.63538069458613e-11,6.23359347739858e-08,"IFI30"
53.1000971176889,3.67198497044368,0.567475343335931,6.47073923751073,9.75246101865751e-11,6.81288051032409e-08,"KIF26B"
44.294539423852,2.65937266013301,0.41165931185363,6.46012997533886,1.04613090071752e-10,7.07969087060581e-08,"PLK1"
147.973351551341,-2.41607690080129,0.374968714666293,-6.44340929336332,1.16819099097658e-10,7.66616487896632e-08,"MOCS1"
53.4557992135083,3.84557723981812,0.600803542292132,6.40072331322618,1.54642588934864e-10,9.84982325286302e-08,"ADM2"
22.6113397533341,-4.07871693800812,0.642344142705339,-6.34973788478857,2.15682103574781e-10,1.33451761000441e-07,"SCN7A"
120.922751385757,-2.93051172267217,0.464697593926804,-6.30627694434279,2.85827404866835e-10,1.71941063327671e-07,"PLEKHH2"
497.085921407524,-3.47264035404067,0.551516682271513,-6.29652822057535,3.04385885936579e-10,1.78156236374123e-07,"FHL1"
53.7007045812384,-3.09219044472596,0.492649648600397,-6.27665208634733,3.45940989028979e-10,1.97149948905568e-07,"ATP1A2"
